"parent mass","GNPSLibraryURL","AllGroups","G3","GNPSLinkout_Network","Data_Collector","tags","UniqueFileSources","RTMean","G5","G4","SpectrumID","G6","Instrument","MQScore","GNPSLinkout_Cluster","Smiles","IonMode","Library_Class","Adduct","SharedPeaks","Compound_Source","Compound_Name","G1","number of spectra","charge","componentindex","PI","MZErrorPPM","sum(precursor intensity)","INCHI","G2","Ion_Source","RTConsensus","MassDiff","precursor mass","DefaultGroups","cluster index","id"
1367.68,"http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00005723659"," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","S Jarmusch","nan","neg-3-Me.mzXML",555.266,0,0,"CCMSLIB00005723659",0,"qTof","0.20937199999999997","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=288048&show=true"," ","Positive","3","M+H","10","Crude","C6 acyl FO-B + Fe (M-2H+Fe)",3,3,0,"-1","Jaspars","11.6834",370836," ",0,"LC-ESI",0,"683.331",684.342,"G1",288048,"288048"
407.227,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","T029-3-Bu.mzXML|H898-3-Me.mzXML|T148-3-Bu.mzXML",640.176666666667,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=11265&show=true","","","","","","","",3,3,0,"-1","","",123448,"",0,"",0,"",407.227,"G1",11265,"11265"
426.408,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","R107-3-Bu.mzXML",1526.675,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=92578&show=true","","","","","","","",4,4,0,"-1","","",111674,"",0,"",0,"",426.408,"G1",92578,"92578"
875.323,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","S960-3-Bu.mzXML|R416-3-Bu.mzXML",815.098,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=335061&show=true","","","","","","","",2,2,0,"-1","","",1816460,"",0,"",0,"",875.323,"G1",335061,"335061"
495.24,"http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000077112"," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","Garg_Neha","nan","Y280-3-Me.mzXML|S863-3-Me.mzXML|S863-3-Bu.mzXML",741.753666666667,0,0,"CCMSLIB00000077112",0,"qTof","0.207904","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=189279&show=true","nan","Positive","1","[M+H]","7","Commercial","Fluocinonide",3,3,0,"-1","Dorrestein","36.3582",165026,"CC(=O)OCC(=O)[C@]12OC(C)(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@@]31C",0,"LC-ESI",0,"0.0180054",495.24,"G1",189279,"189279"
863.949,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","H963-3-EA.mzXML|T799-3-Me.mzXML|T799-3-Bu.mzXML",982.075375,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=333454&show=true","","","","","","","",8,8,0,"-1","","",8850720,"",0,"",0,"",863.949,"G1",333454,"333454"
838.837,"http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000424739"," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=159&task=382fedaf8ec0400b9323e2a170083f89&show=true","AMelnik","nan","S996-3-Bu.mzXML|Y012-3-Bu.mzXML|R416-3-Bu.mzXML|Y678-3-Me.mzXML|S991-3-Bu.mzXML|T569-3-EA.mzXML|Y011-3-Me.mzXML|T003-3-Me.mzXML|S820-3-Bu.mzXML|S325-3-EA.mzXML|R425-3-Bu.mzXML|Y254-3-EA.mzXML|S991-3-EA.mzXML|H732-3-Me.mzXML|Y282-3-Bu.mzXML|Y012-3-Me.mzXML|R114-3-Me.mzXML|S237-3-Bu.mzXML|R894-3-Bu.mzXML|T569-3-Bu.mzXML|T148-3-EA.mzXML|H963-3-Bu.mzXML|R425-3-EA.mzXML|Y254-3-Bu.mzXML|S342-3-EA.mzXML|T799-3-EA.mzXML|S325-3-Bu.mzXML|T138-3-Bu.mzXML|R425-3-Me.mzXML|Y363-3-Bu.mzXML|Y678-3-EA.mzXML|R510-3-Bu.mzXML|neg-3-Me.mzXML|T799-3-Bu.mzXML|S197-3-EA.mzXML|S325-3-Me.mzXML|S960-3-Me.mzXML|neg-3-EA.mzXML|R510-3-Me.mzXML|Y363-3-Me.mzXML|S342-3-Me.mzXML|Y012-3-EA.mzXML|S243-3-Bu.mzXML|T138-3-Me.mzXML|Y685-3-Bu.mzXML|T250-3-Bu.mzXML|T029-3-Me.mzXML|H898-3-Bu.mzXML|Y254-3-Me.mzXML|Y678-3-Bu.mzXML|R894-3-EA.mzXML|S205-3-Bu.mzXML|neg-3-Bu.mzXML|S197-3-Bu.mzXML|S205-3-Me.mzXML|T045-3-EA.mzXML|Y331-3-Bu.mzXML|Y239-3-Me.mzXML|S820-3-Me.mzXML|R551-3-Me.mzXML|S996-3-Me.mzXML|T088-3-Me.mzXML|S848-3-EA.mzXML|H646-3-Bu.mzXML|Y239-3-Bu.mzXML|S205-3-EA.mzXML|S848-3-Bu.mzXML|R551-3-Bu.mzXML|S243-3-Me.mzXML|S197-3-Me.mzXML|T029-3-Bu.mzXML|T138-3-EA.mzXML|Y331-3-EA.mzXML|H962-3-Me.mzXML|S296-3-Me.mzXML|Y685-3-Me.mzXML|S673-3-Me.mzXML|Y331-3-Me.mzXML|Y646-3-EA.mzXML",1409.27775,0,0,"CCMSLIB00000424739",0,"qTof","0.770511","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=327623&show=true"," ","Positive","3","M+H","7","Crude","MS_Contaminant_Sodium_Formate_Cluster",160,160,0,"159","PDorrestein","2.32838",10642500," ",0,"LC-ESI",0,"0.00195312",838.837,"G1",327623,"327623"
752.516,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=9&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","X482-3-EA.mzXML|X482-3-Me.mzXML|X482-3-Bu.mzXML|Y260-3-Me.mzXML",1291.64875,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=312587&show=true","","","","","","","",8,8,0,"9","","",541824,"",0,"",0,"",752.516,"G1",312587,"312587"
657.366,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","H905-3-Me.mzXML|Y280-3-Me.mzXML",648.182,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=278159&show=true","","","","","","","",2,2,0,"-1","","",135223,"",0,"",0,"",657.366,"G1",278159,"278159"
541.25,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","Y202-3-Bu.mzXML|S205-3-Bu.mzXML|S197-3-Me.mzXML|T029-3-Bu.mzXML|S205-3-Me.mzXML|T138-3-Bu.mzXML|R107-3-Bu.mzXML",695.165181818182,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=221798&show=true","","","","","","","",11,11,0,"-1","","",461578,"",0,"",0,"",541.25,"G1",221798,"221798"
497.221,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=523&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","S673-3-EA.mzXML|Y256-3-Bu.mzXML|S325-3-EA.mzXML|Y282-3-Me.mzXML|T088-3-EA.mzXML|S991-3-EA.mzXML|Y260-3-Me.mzXML|Y260-3-EA.mzXML|S342-3-EA.mzXML|H713-3-EA.mzXML|Y256-3-EA.mzXML|B527-3-EA.mzXML|S820-3-EA.mzXML|Q748-3-EA.mzXML|R107-3-EA.mzXML|Y260-3-Bu.mzXML|Y237-3-EA.mzXML|T005-3-EA.mzXML|B458-3-EA.mzXML|H962-3-EA.mzXML|S296-3-EA.mzXML|S848-3-EA.mzXML|Y234-3-EA.mzXML|Y011-3-EA.mzXML|S205-3-EA.mzXML|H996-3-EA.mzXML|H646-3-EA.mzXML|Y282-3-EA.mzXML",771.8537,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=189660&show=true","","","","","","","",40,40,0,"523","","",3894880,"",0,"",0,"",497.221,"G1",189660,"189660"
809.972,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","R425-3-EA.mzXML|R425-3-Me.mzXML",901.178,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=322945&show=true","","","","","","","",2,2,0,"-1","","",1170930,"",0,"",0,"",809.972,"G1",322945,"322945"
430.913,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=84&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","Y486-3-Me.mzXML|B458-3-Bu.mzXML|Y012-3-Bu.mzXML|T609-3-Me.mzXML|S991-3-EA.mzXML|S197-3-EA.mzXML|S237-3-Bu.mzXML|R894-3-Bu.mzXML|S996-3-EA.mzXML|H898-3-Me.mzXML|R114-3-EA.mzXML|neg-3-Me.mzXML|R551-3-EA.mzXML|R894-3-EA.mzXML|T029-3-Me.mzXML|H898-3-Bu.mzXML|H898-3-EA.mzXML|S197-3-Bu.mzXML|Y685-3-EA.mzXML|S237-3-EA.mzXML|S205-3-EA.mzXML|R551-3-Bu.mzXML|S237-3-Me.mzXML|T045-3-Me.mzXML|S416-3-Bu.mzXML|T138-3-Bu.mzXML",1490.78451612903,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=99074&show=true","","","","","","","",31,31,0,"84","","",1987730,"",0,"",0,"",430.913,"G1",99074,"99074"
495.277,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","H721-3-Me.mzXML|T849-3-Me.mzXML|T029-3-Me.mzXML|T045-3-Me.mzXML|R894-3-Me.mzXML|B458-3-Me.mzXML",602.5725,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=189359&show=true","","","","","","","",6,6,0,"-1","","",422710,"",0,"",0,"",495.277,"G1",189359,"189359"
857.207,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","H963-3-EA.mzXML|T799-3-Bu.mzXML|S744-3-Bu.mzXML",922.0454,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=331958&show=true","","","","","","","",5,5,0,"-1","","",5433450,"",0,"",0,"",857.207,"G1",331958,"331958"
473.344,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","H898-3-EA.mzXML|R921-3-EA.mzXML|T603-3-EA.mzXML|H964-3-EA.mzXML|Y012-3-EA.mzXML",1531.106,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=171696&show=true","","","","","","","",5,5,0,"-1","","",320540,"",0,"",0,"",473.344,"G1",171696,"171696"
550.629,"http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00003137032"," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=211&task=382fedaf8ec0400b9323e2a170083f89&show=true","Data deposited by lfnothias","nan","T001-3-EA.mzXML|B527-3-Bu.mzXML|T005-3-Me.mzXML|Y330-3-EA.mzXML|Y237-3-Me.mzXML|P193-3-Bu.mzXML|T133-3-Bu.mzXML|Y256-3-Bu.mzXML|Y237-3-Bu.mzXML|T005-3-EA.mzXML|T131-3-Bu.mzXML|S863-3-Bu.mzXML|T124-3-Bu.mzXML|T131-3-EA.mzXML|T849-3-Bu.mzXML|T584-3-Bu.mzXML|R942-3-Bu.mzXML|Y256-3-EA.mzXML|Q748-3-Bu.mzXML|T124-3-Me.mzXML|T796-3-Me.mzXML",1469.88484848485,0,0,"CCMSLIB00003137032",0,"QqQ","0.8272799999999999","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=223342&show=true","nan","Positive","3","Cat","6","Isolated","Spectral Match to Dimethyldioctadecylammonium cation from NIST14",33,33,0,"211","Data from Pieter Dorrestein","1.8843900000000002",3451850,"nan",0,"ESI",0,"0.0010375999999999999",550.629,"G1",223342,"223342"
1562.56,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","T859-3-Me.mzXML|T798-3-Me.mzXML",599.7025,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=318418&show=true","","","","","","","",2,2,0,"-1","","",154518,"",0,"",0,"",781.778,"G1",318418,"318418"
1091.6,"http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00006583663"," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","Emily Gentry","nan","S673-3-Me.mzXML|S744-3-Bu.mzXML",539.2505,0,0,"CCMSLIB00006583663",0,"qToF","0.16646","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=222381&show=true","C[C@H](CCC(N[C@H](C(O)=O)CC(O)=O)=O)[C@H]1CC[C@@]2([H])[C@]3([H])[C@@H](O)[C@@H](O)[C@]4([H])C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C","Positive","2","M+Na","9","Crude","Asp-bMCA",2,2,0,"-1","Dorrestein","3.68689",208624,"InChI=1S/C28H45NO8/c1-14(4-7-21(31)29-20(26(36)37)13-22(32)33)16-5-6-17-23-18(9-11-27(16,17)2)28(3)10-8-15(30)12-19(28)24(34)25(23)35/h14-20,23-25,30,34-35H,4-13H2,1-3H3,(H,29,31)(H,32,33)(H,36,37)/t14-,15-,16-,17+,18+,19+,20?,23+,24+,25-,27-,28-/m1/s1",0,"ESI",0,"545.293",546.298,"G1",222381,"222381"
843.369,"http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00004702209"," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=943&task=382fedaf8ec0400b9323e2a170083f89&show=true","MoNA:VF-NPL-QEHF011146","nan","T603-3-EA.mzXML|T569-3-EA.mzXML|T003-3-EA.mzXML|S991-3-EA.mzXML|Y694-3-EA.mzXML|Q884-3-EA.mzXML|S243-3-EA.mzXML|S996-3-EA.mzXML|B476-3-EA.mzXML|R114-3-EA.mzXML|R921-3-EA.mzXML|X891-3-EA.mzXML|R551-3-EA.mzXML|S143-3-EA.mzXML|H941-3-EA.mzXML|R942-3-EA.mzXML|H905-3-EA.mzXML|H898-3-EA.mzXML|Y685-3-EA.mzXML|Y231-3-EA.mzXML|H964-3-EA.mzXML|S237-3-EA.mzXML|T855-3-EA.mzXML|B440-3-EA.mzXML|R699-3-EA.mzXML|T029-3-EA.mzXML|S205-3-EA.mzXML|Y486-3-EA.mzXML|T138-3-EA.mzXML|T045-3-EA.mzXML",964.22087804878,0,0,"CCMSLIB00004702209",0,"ESI-QFT","0.0724879","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=81519&show=true","CC(C)=CCc1c2c(c3occ(-c4ccc(O)cc4)c(=O)c3c1O)C=CC(C)(C)O2","positive","3","[M+NH4]+","7","isolated","Osajin",41,41,0,"943","MoNA","19.0104",3397980,"InChI=1S/C25H24O5/c1-14(2)5-10-17-21(27)20-22(28)19(15-6-8-16(26)9-7-15)13-29-24(20)18-11-12-25(3,4)30-23(17)18/h5-9,11-13,26-27H,10H2,1-4H3",0,"nan",0,"421.173",422.184,"G1",81519,"81519"
953.517,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=36&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","B440-3-Me.mzXML|B536-3-Me.mzXML|H898-3-Me.mzXML",601.267833333333,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=174533&show=true","","","","","","","",6,6,0,"36","","",805600,"",0,"",0,"",477.258,"G1",174533,"174533"
1776.87,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","T851-3-Me.mzXML|Y685-3-Me.mzXML",573.883,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=336684&show=true","","","","","","","",2,2,0,"-1","","",170862,"",0,"",0,"",888.934,"G1",336684,"336684"
563.206,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","T800-3-EA.mzXML|X814-3-EA.mzXML",914.8755,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=229730&show=true","","","","","","","",2,2,0,"-1","","",129527,"",0,"",0,"",563.206,"G1",229730,"229730"
881.74,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","H963-3-EA.mzXML|H963-3-Me.mzXML|S744-3-EA.mzXML|T799-3-Bu.mzXML|H963-3-Bu.mzXML",966.582571428571,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=336221&show=true","","","","","","","",7,7,0,"-1","","",7328230,"",0,"",0,"",881.74,"G1",336221,"336221"
558.429,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=92&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","Q768-3-EA.mzXML|S103-3-Bu.mzXML|Y011-3-Bu.mzXML|Y011-3-Me.mzXML|Y260-3-Me.mzXML|Y260-3-EA.mzXML|Y239-3-EA.mzXML|R425-3-Me.mzXML|T250-3-EA.mzXML|T851-3-EA.mzXML|Y012-3-EA.mzXML|Y260-3-Bu.mzXML|H905-3-EA.mzXML|S416-3-EA.mzXML|Y239-3-Me.mzXML|Y330-3-Bu.mzXML|S103-3-EA.mzXML|Y234-3-EA.mzXML|Y011-3-EA.mzXML|Q768-3-Me.mzXML|S243-3-Me.mzXML|H963-3-Me.mzXML|H877-3-EA.mzXML|H962-3-Me.mzXML|H646-3-EA.mzXML",1016.18885227273,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=227770&show=true","","","","","","","",88,88,0,"92","","",10862500,"",0,"",0,"",558.429,"G1",227770,"227770"
634.264,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","H941-3-Bu.mzXML|H646-3-Me.mzXML|H646-3-Bu.mzXML|S205-3-Me.mzXML",955.722,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=265132&show=true","","","","","","","",4,4,0,"-1","","",211519,"",0,"",0,"",634.264,"G1",265132,"265132"
857.59,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","T799-3-EA.mzXML|H963-3-Bu.mzXML|T799-3-Me.mzXML|S673-3-EA.mzXML|S673-3-Bu.mzXML|S744-3-Me.mzXML|H963-3-Me.mzXML|R425-3-Bu.mzXML|T799-3-Bu.mzXML",888.691333333333,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=331998&show=true","","","","","","","",15,15,0,"-1","","",15511000,"",0,"",0,"",857.59,"G1",331998,"331998"
664.491,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","T131-3-EA.mzXML",1069.685,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=279675&show=true","","","","","","","",4,4,0,"-1","","",261615,"",0,"",0,"",664.491,"G1",279675,"279675"
449.24,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","H646-3-Me.mzXML|Y231-3-Me.mzXML|Y202-3-Bu.mzXML|Q884-3-Bu.mzXML|H996-3-Me.mzXML|S237-3-Me.mzXML|H898-3-Me.mzXML|S055-3-Me.mzXML|Y231-3-Bu.mzXML|S991-3-Me.mzXML|S996-3-Me.mzXML",600.8590625,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=154746&show=true","","","","","","","",16,16,0,"-1","","",1333120,"",0,"",0,"",449.24,"G1",154746,"154746"
445.266,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","X891-3-Me.mzXML|T138-3-Me.mzXML|S197-3-Me.mzXML|R107-3-Me.mzXML|S673-3-Me.mzXML|H905-3-Me.mzXML",630.135,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=152344&show=true","","","","","","","",6,6,0,"-1","","",464861,"",0,"",0,"",445.266,"G1",152344,"152344"
678.478,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=9&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","T849-3-EA.mzXML|T001-3-EA.mzXML|Y330-3-EA.mzXML|Q748-3-EA.mzXML|Y280-3-EA.mzXML|R942-3-EA.mzXML|X508-3-EA.mzXML|P193-3-EA.mzXML|B527-3-EA.mzXML",1408.68333333333,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=283203&show=true","","","","","","","",9,9,0,"9","","",626948,"",0,"",0,"",678.478,"G1",283203,"283203"
625.576,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","T088-3-EA.mzXML",1391.69,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=262881&show=true","","","","","","","",10,10,0,"-1","","",2873970,"",0,"",0,"",625.576,"G1",262881,"262881"
447.238,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","S863-3-EA.mzXML",274.437,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=153429&show=true","","","","","","","",2,2,0,"-1","","",226153,"",0,"",0,"",447.238,"G1",153429,"153429"
483.211,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","H941-3-EA.mzXML",1090.065,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=181851&show=true","","","","","","","",2,2,0,"-1","","",182436,"",0,"",0,"",483.211,"G1",181851,"181851"
538.432,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","T584-3-EA.mzXML",926.2965,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=220439&show=true","","","","","","","",2,2,0,"-1","","",262626,"",0,"",0,"",538.432,"G1",220439,"220439"
459.318,""," ",0,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=382fedaf8ec0400b9323e2a170083f89&show=true","","","Y281-3-EA.mzXML|H646-3-Bu.mzXML|Y281-3-Me.mzXML",697.953777777778,0,0,"",0,"","","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=382fedaf8ec0400b9323e2a170083f89&view=cluster_details&protein=163567&show=true","","","","","","","",9,9,0,"-1","","",1208270,"",0,"",0,"",459.318,"G1",163567,"163567"
